regional_timestamp,realized_volatility,implied_volatility,difference_lagged,difference
2017-04-27,0.07135554491149315,0.16107,0.09213745508850685,0.08971445508850684
2017-04-28,0.06896649510684655,0.17049499999999998,0.08966850489315345,0.10152850489315343
2017-05-02,0.061888619251876914,0.172673,0.09741538074812309,0.11078438074812308
2017-05-03,0.05124682578171537,0.173982,0.10979417421828462,0.12273517421828463
2017-05-04,0.071244163932793,0.16484300000000002,0.09397683606720698,0.09359883606720702
2017-05-05,0.08015443140877376,0.170143,0.09944256859122624,0.08998856859122623
2017-05-08,0.09934376195773811,0.14393,0.08070623804226187,0.04458623804226189
2017-05-09,0.05488415603386836,0.140868,0.1303208439661316,0.08598384396613162
2017-05-10,0.049415987738422505,0.140655,0.1392870122615775,0.09123901226157749
2017-05-11,0.10553865296663263,0.143491,0.08983434703336736,0.037952347033367376
2017-05-12,0.05854170471567344,0.138689,0.16239229528432655,0.08014729528432657
2017-05-15,0.06646555926704104,0.142041,0.16305244073295896,0.07557544073295897
2017-05-16,0.05706579788703861,0.135401,0.17008920211296139,0.07833520211296138
2017-05-17,0.1345873604864165,0.161438,0.0992956395135835,0.02685063951358349
2017-05-18,0.14189583183165244,0.170825,0.11404616816834756,0.028929168168347563
2017-05-19,0.07208012907586923,0.154679,0.1699408709241308,0.08259887092413078
2017-05-22,0.069131277781615,0.148259,0.179860722218385,0.079127722218385
2017-05-23,0.07625594324113316,0.138428,0.17467205675886682,0.062172056758866834
2017-05-24,0.06432083293603126,0.138757,0.09814216706396876,0.07443616706396873
2017-05-25,0.10960945571907754,0.139599,0.04458654428092246,0.02998954428092246
2017-05-26,0.085028159494675,0.138547,0.070811840505325,0.053518840505325
2017-05-29,0.05000219001141262,0.14178100000000002,0.11106780998858737,0.0917788099885874
2017-05-30,0.12620990147934993,0.144715,0.044285098520650046,0.018505098520650076
2017-05-31,0.11310469173236604,0.145538,0.05956830826763396,0.032433308267633965
2017-06-01,0.08173359468149591,0.136227,0.09224840531850409,0.05449340531850408
2017-06-02,0.10686583483390351,0.133345,0.05797716516609651,0.026479165166096483
2017-06-05,0.03932253756038555,0.139431,0.13082046243961443,0.10010846243961445
2017-06-06,0.09699159172365322,0.14386200000000002,0.04693840827634678,0.046870408276346795
2017-06-07,0.10395184121023608,0.146073,0.03691615878976391,0.04212115878976393
2017-06-08,0.09956415717805654,0.140799,0.04109084282194346,0.041234842821943465
2017-06-09,0.15602006808153948,0.133926,-0.012529068081539474,-0.022094068081539492
2017-06-12,0.09870238491802688,0.14510199999999998,0.039986615081973126,0.0463996150819731
2017-06-13,0.07591701606797656,0.135587,0.06612398393202344,0.059669983932023454
2017-06-14,0.10539203017199801,0.139464,0.030008969828001983,0.034071969828001994
2017-06-15,0.13977329717330217,0.149445,0.02166470282669783,0.009671702826697826
2017-06-16,0.08399992294823369,0.13744199999999998,0.08682507705176631,0.05344207705176629
2017-06-19,0.11201470494488008,0.130325,0.04266429505511993,0.018310295055119913
2017-06-20,0.0763709558834545,0.140291,0.07188804411654551,0.0639200441165455
2017-06-21,0.10446355157516558,0.141788,0.03396444842483441,0.037324448424834414
2017-06-22,0.08084003464974207,0.140328,0.05791696535025792,0.05948796535025794
2017-06-23,0.10096813925150416,0.14221399999999998,0.03863086074849584,0.041245860748495816
2017-06-26,0.08317617861459121,0.136567,0.05537082138540879,0.05339082138540878
2017-06-27,0.10757509065801468,0.147743,0.034205909341985336,0.04016790934198533
2017-06-28,0.13706661538867831,0.148525,0.007648384611321696,0.011458384611321676
2017-06-29,0.16551419640243012,0.17603200000000002,-0.01997619640243012,0.010517803597569902
2017-06-30,0.12474843080553495,0.172533,0.011478569194465035,0.04778456919446504
2017-07-03,0.07331042312354645,0.144888,0.06003457687645354,0.07157757687645354
2017-07-04,0.06389531948220176,0.143929,0.07553568051779824,0.08003368051779824
2017-07-05,0.10452826623589717,0.147011,0.039333733764102846,0.04248273376410283
2017-07-06,0.11254705055255161,0.154722,0.0335259494474484,0.04217494944744839
2017-07-07,0.07084651055774117,0.151824,0.06995248944225883,0.08097748944225881
2017-07-10,0.07985925810517897,0.14783,0.054066741894821024,0.06797074189482102
2017-07-11,0.07605215603336263,0.147732,0.06904984396663735,0.07167984396663737
2017-07-12,0.0900914479370971,0.137485,0.045495552062902914,0.0473935520629029
2017-07-13,0.06501531811970575,0.131228,0.07444868188029426,0.06621268188029426
2017-07-14,0.06178783363417395,0.126504,0.08765716636582604,0.06471616636582606
2017-07-17,0.08889566866740668,0.126334,0.0485463313325933,0.03743833133259332
2017-07-18,0.09911466386149272,0.13684100000000002,0.03121033613850728,0.0377263361385073
2017-07-19,0.07746378090326174,0.132685,0.06282721909673826,0.05522121909673826
2017-07-20,0.11266627901898303,0.130879,0.029121720981016966,0.018212720981016964
2017-07-21,0.13441351534178353,0.153262,0.005914484658216479,0.01884848465821648
2017-07-24,0.12206573882490854,0.15082700000000002,0.020148261175091442,0.02876126117509148
2017-07-25,0.09006900118426234,0.136357,0.04649799881573766,0.04628799881573767
2017-07-26,0.09770533701353877,0.129971,0.05003766298646124,0.03226566298646123
2017-07-27,0.08004384464254366,0.127697,0.06848115535745633,0.047653155357456345
2017-07-28,0.11558338977693722,0.137331,0.060448610223062804,0.02174761022306279
2017-07-31,0.07519969806414695,0.139033,0.09733330193585304,0.06383330193585304
2017-08-01,0.10945802410315893,0.134724,0.03542997589684106,0.025265975896841084
2017-08-02,0.09360783703175779,0.137531,0.05032116296824221,0.043923162968242196
2017-08-03,0.0914486303359943,0.137302,0.0555623696640057,0.0458533696640057
2017-08-04,0.11695971005209278,0.130654,0.037762289947907215,0.01369428994790721
2017-08-07,0.06521540727917725,0.131992,0.08660859272082273,0.06677659272082274
2017-08-08,0.07094139461666409,0.127883,0.0768886053833359,0.05694160538333591
2017-08-09,0.13186924286017318,0.150152,0.015862757139826822,0.018282757139826827
2017-08-10,0.10998865464226665,0.189131,0.02749634535773335,0.07914234535773335
2017-08-11,0.12591711375717343,0.193101,0.005310886242826579,0.06718388624282656
2017-08-14,0.0993437647542107,0.156664,0.02716023524578931,0.0573202352457893
2017-08-15,0.07744662281933117,0.14880100000000002,0.04888737718066884,0.07135437718066885
2017-08-16,0.05266311391507066,0.142468,0.08417788608492935,0.08980488608492934
2017-08-17,0.11061147196035072,0.153859,0.02207352803964928,0.04324752803964928
2017-08-18,0.1364582479655549,0.175746,-0.0055792479655548954,0.03928775203444512
2017-08-21,0.10240719490962658,0.185553,0.050854805090373434,0.08314580509037342
2017-08-22,0.07786373667576967,0.16412,0.07296326332423035,0.08625626332423032
2017-08-23,0.08626117860638922,0.162275,0.05009582139361078,0.07601382139361078
2017-08-24,0.07435541317617922,0.156665,0.055615586823820784,0.08230958682382078
2017-08-25,0.09172815094582171,0.153262,0.0359688490541783,0.0615338490541783
2017-08-28,0.08758028110639955,0.15850799999999998,0.04975071889360046,0.07092771889360043
2017-08-29,0.11439711116996806,0.17316900000000002,0.024635888830031927,0.058771888830031954
2017-08-30,0.10489904160514452,0.16468,0.029824958394855494,0.05978095839485548
2017-08-31,0.07078076730590818,0.156317,0.0667502326940918,0.08553623269409183
2017-09-01,0.08301128099641523,0.147167,0.05429071900358477,0.06415571900358476
2017-09-04,0.06917903557971294,0.162117,0.06147496442028705,0.09293796442028707
2017-09-05,0.09431272763227336,0.164848,0.03767927236772664,0.07053527236772664
2017-09-06,0.10236852616910427,0.163786,0.025514473830895723,0.061417473830895714
2017-09-07,0.10910437726879445,0.151482,0.04104762273120556,0.04237762273120556
2017-09-08,0.08986047286156824,0.15199,0.09927052713843175,0.06212952713843174
2017-09-11,0.07401385088714495,0.1396,0.11908714911285505,0.06558614911285505
2017-09-12,0.0518349225019644,0.134464,0.1048290774980356,0.08262907749803561
2017-09-13,0.054492352388287514,0.13042299999999998,0.09430864761171251,0.07593064761171248
2017-09-14,0.07050047985296032,0.12273899999999999,0.07196752014703969,0.05223852014703967
2017-09-15,0.0871498093795338,0.12197200000000001,0.0667091906204662,0.03482219062046621
2017-09-18,0.06471134509681913,0.11943,0.11103465490318089,0.05471865490318087
2017-09-19,0.044097411989291936,0.117216,0.14145558801070807,0.07311858801070806
2017-09-20,0.0535189860738688,0.117949,0.1106010139261312,0.06443001392613121
2017-09-21,0.052006484803188306,0.111906,0.11026851519681169,0.0598995151968117
2017-09-22,0.06303473703775724,0.11708,0.09363026296224276,0.05404526296224277
2017-09-25,0.06797006244541251,0.12366300000000001,0.0852919375545875,0.0556929375545875
2017-09-26,0.05353004791064919,0.125406,0.10497795208935079,0.0718759520893508
2017-09-27,0.05480602582343674,0.121282,0.11836297417656327,0.06647597417656326
2017-09-28,0.04766534591211317,0.12125899999999999,0.11701465408788683,0.07359365408788682
2017-09-29,0.05046540907478784,0.121208,0.10585159092521218,0.07074259092521215
2017-10-02,0.04817319497058145,0.121739,0.09899380502941854,0.07356580502941855
2017-10-03,0.030745570506582002,0.118365,0.131371429493418,0.087619429493418
2017-10-04,0.055062194786943956,0.127752,0.10978580521305603,0.07268980521305604
2017-10-05,0.06574743111587654,0.12086999999999999,0.09803856888412345,0.05512256888412345
2017-10-06,0.05446602050649275,0.125055,0.09701597949350727,0.07058897949350726
2017-10-09,0.05609010912643093,0.12610200000000002,0.09589989087356907,0.0700118908735691
2017-10-10,0.058238136033152886,0.13394399999999998,0.08136186396684711,0.07570586396684709
2017-10-11,0.051909631662723804,0.126695,0.0825543683372762,0.0747853683372762
2017-10-12,0.041213135893025304,0.123247,0.08920986410697468,0.08203386410697469
2017-10-13,0.05481284197614331,0.11845800000000001,0.06792615802385668,0.0636451580238567
2017-10-16,0.044813983842400304,0.119037,0.07715801615759971,0.0742230161575997
2017-10-17,0.0490633115893437,0.11629899999999999,0.0703666884106563,0.06723568841065629
2017-10-18,0.04765537397449817,0.11051399999999999,0.06956062602550184,0.06285862602550182
2017-10-19,0.0709440147656469,0.124435,0.04700498523435309,0.0534909852343531
2017-10-20,0.06976107974309795,0.122167,0.04214492025690206,0.05240592025690205
2017-10-23,0.07183500948751406,0.12590400000000002,0.04524499051248594,0.054068990512485954
2017-10-24,0.06526753000254767,0.12942399999999998,0.058395469997452334,0.06415646999745231
2017-10-25,0.08069332845042022,0.145349,0.044712671549579766,0.06465567154957978
2017-10-26,0.11059573523190344,0.129159,0.01068626476809656,0.018563264768096555
2017-10-27,0.08586245286232462,0.124951,0.03539654713767537,0.039088547137675386
2017-10-30,0.05065196511890426,0.128308,0.07055603488109574,0.07765603488109574
2017-10-31,0.03958434545268646,0.119864,0.08215465454731355,0.08027965454731353
2017-11-01,0.06226671026094465,0.117924,0.05609828973905535,0.05565728973905535
2017-11-02,0.06255726069214708,0.120219,0.06519473930785293,0.05766173930785293
2017-11-03,0.05886385521105434,0.11563499999999999,0.06200614478894565,0.05677114478894565
2017-11-06,0.06597042624906053,0.11693400000000001,0.059084573750939465,0.050963573750939475
2017-11-07,0.06909799717044768,0.12133699999999999,0.05700400282955234,0.05223900282955231
2017-11-08,0.06998495184155804,0.124069,0.06395904815844194,0.054084048158441964
2017-11-09,0.1275298924589612,0.139158,-0.0008348924589612061,0.011628107541038796
2017-11-10,0.0844901929865561,0.14453,0.03875680701344389,0.060039807013443885
2017-11-13,0.10561853030772796,0.143816,0.012839469692272051,0.03819746969227204
2017-11-14,0.10230900546298508,0.152348,0.01672799453701493,0.050038994537014936
2017-11-15,0.11208737877668971,0.155778,0.004211621223310272,0.043690621223310286
2017-11-16,0.08452128751194843,0.150291,0.02599271248805156,0.06576971248805158
2017-11-17,0.09538354764640554,0.147428,0.029051452353594465,0.052044452353594464
2017-11-20,0.09228806375402247,0.13703900000000002,0.029878936245977525,0.04475093624597755
2017-11-21,0.08583455582214422,0.129355,0.040069444177855795,0.04352044417785578
2017-11-22,0.08058254442784757,0.128717,0.048841455572152415,0.04813445557215243
2017-11-23,0.0984126711860626,0.127296,0.0469363288139374,0.02888332881393739
2017-11-24,0.08447375074682399,0.128582,0.044685249253176004,0.04410824925317601
2017-11-27,0.10644656526217124,0.135459,0.01850443473782877,0.02901243473782876
2017-11-28,0.09455869516376544,0.128773,0.03374930483623456,0.034214304836234555
2017-11-29,0.10436920715533937,0.135436,0.015494792844660626,0.03106679284466063
2017-11-30,0.09720627067397757,0.134708,0.020717729326022435,0.03750172932602243
2017-12-01,0.16979447205044212,0.160124,-0.04957547205044212,-0.009670472050442136
2017-12-04,0.10202173723268655,0.137242,0.013613262767313436,0.03522026276731345
2017-12-05,0.09700808866877741,0.131587,0.019925911331222596,0.034578911331222595
2017-12-06,0.10551204463198,0.139107,0.01582495536801999,0.03359495536802001
2017-12-07,0.06767320353606189,0.134513,0.05639579646393811,0.0668397964639381
2017-12-08,0.06848629136964555,0.128484,0.07067170863035445,0.05999770863035443
2017-12-11,0.06383794638541083,0.12923600000000002,0.08069205361458916,0.06539805361458918
2017-12-12,0.08622272142846293,0.124734,0.057593278571537065,0.038511278571537064
2017-12-13,0.06651902836265043,0.127344,0.08582897163734958,0.06082497163734958
2017-12-14,0.0943779235380643,0.12263500000000001,0.061400076461935696,0.028257076461935704
2017-12-15,0.08969756440793392,0.11792,0.06059343559206609,0.02822243559206608
2017-12-18,0.07182646839465168,0.106783,0.07560153160534833,0.034956531605348326
2017-12-19,0.0587038279445279,0.11196999999999999,0.07833517205547212,0.053266172055472086
2017-12-20,0.10703746761937093,0.125108,0.02231753238062907,0.01807053238062907
2017-12-21,0.07136473680801132,0.117371,0.057352263191988676,0.04600626319198868
2017-12-22,0.06373473011765944,0.120057,0.06356126988234055,0.056322269882340556
2017-12-27,0.0642438797908832,0.127143,0.0643381202091168,0.06289912020911681
2017-12-28,0.059799304428820595,0.136229,0.07565969557117941,0.0764296955711794
2017-12-29,0.05263331197354392,0.135114,0.07613968802645607,0.08248068802645608
2018-01-02,0.10089457645843161,0.133676,0.03454142354156839,0.03278142354156838
2018-01-03,0.07973783119034789,0.12136699999999999,0.05497016880965211,0.0416291688096521
2018-01-04,0.0853290138456742,0.11410500000000001,0.07479498615432578,0.028775986154325806
2018-01-05,0.0897467601327187,0.111245,0.0474952398672813,0.02149823986728129
2018-01-08,0.0713201634744517,0.114954,0.060266836525548304,0.043633836525548295
2018-01-09,0.06620641506467251,0.11262,0.0729005849353275,0.04641358493532749
2018-01-10,0.08913733287378096,0.11759,0.04537566712621903,0.028452667126219036
2018-01-11,0.08423224718679162,0.113595,0.04425175281320837,0.02936275281320838
2018-01-12,0.07407936200483746,0.109024,0.05515663799516256,0.034944637995162536
2018-01-15,0.06123124038212024,0.11072699999999999,0.06350275961787977,0.049495759617879755
2018-01-16,0.08420934347754211,0.11346600000000001,0.043134656522457904,0.029256656522457902
2018-01-17,0.09582522750137347,0.119473,0.02680977249862654,0.023647772498626526
2018-01-18,0.0864312415277465,0.119883,0.03148875847225349,0.0334517584722535
2018-01-19,0.08524422884891399,0.11853300000000001,0.021538771151086017,0.03328877115108603
2018-01-22,0.05774144154109284,0.119678,0.054228558458907145,0.061936558458907165
2018-01-23,0.08481040205480223,0.11950799999999999,0.04029759794519777,0.034697597945197764
2018-01-24,0.06965674619345381,0.123924,0.04771425380654619,0.05426725380654619
2018-01-25,0.11094479415898377,0.12691,0.009112205841016227,0.015965205841016225
2018-01-26,0.07038605014531227,0.124779,0.05675694985468774,0.05439294985468773
2018-01-29,0.06348784020640334,0.132927,0.07274115979359665,0.06943915979359665
2018-01-30,0.09762217604441197,0.14811,0.03749182395558805,0.050487823955588026
2018-01-31,0.06380996536825581,0.151644,0.06986603463174418,0.08783403463174419
2018-02-01,0.12863770647137424,0.16139399999999998,-0.007270706471374247,0.032756293528625746
2018-02-02,0.11344548771527402,0.175594,0.0006595122847259938,0.06214851228472598
2018-02-05,0.12312486546964908,0.18855,-0.011879865469649087,0.06542513453035091
2018-02-06,0.4092283395151005,0.301771,-0.2942743395151005,-0.1074573395151005
2018-02-07,0.15601473765140322,0.213656,-0.043394737651403226,0.05764126234859679
2018-02-08,0.18761628154099977,0.32040199999999996,-0.07002628154099977,0.1327857184590002
2018-02-09,0.24129184907546497,0.34737,-0.12769684907546497,0.10607815092453504
2018-02-12,0.14152719382000825,0.281626,-0.032503193820008255,0.14009880617999174
2018-02-13,0.13745440167703987,0.259501,-0.02672740167703988,0.12204659832296011
2018-02-14,0.22871149926630968,0.20705300000000001,-0.11524549926630967,-0.021658499266309666
2018-02-15,0.11993319961068276,0.20515799999999998,-0.0004601996106827627,0.08522480038931722
2018-02-16,0.11764593097722896,0.177606,0.0022370690227710432,0.059960069022771054
2018-02-19,0.08053917342281083,0.19128299999999998,0.03799382657718918,0.11074382657718915
2018-02-20,0.10945565957925943,0.186401,0.010222340420740578,0.07694534042074058
2018-02-21,0.09873365686439878,0.18648900000000002,0.02077434313560121,0.08775534313560124
2018-02-22,0.13145771752983973,0.186903,-0.007533717529839723,0.055445282470160284
2018-02-23,0.0825424058457867,0.181752,0.04436759415421329,0.0992095941542133
2018-02-26,0.08074284001810089,0.167709,0.04403615998189911,0.0869661599818991
2018-02-27,0.10011381285930462,0.175944,0.032813187140695366,0.07583018714069537
2018-02-28,0.09238231704331808,0.180002,0.055727682956681915,0.08761968295668192
2018-03-01,0.15090170689899254,0.205673,0.0007422931010074574,0.05477129310100745
2018-03-02,0.14513821415491493,0.23385999999999998,0.016255785845085052,0.08872178584508505
2018-03-05,0.15222931497144113,0.18892199999999998,0.023364685028558874,0.03669268502855885
2018-03-06,0.13149248037108785,0.186852,0.057057519628912146,0.05535951962891214
2018-03-07,0.14938469544928595,0.18154599999999999,0.15238630455071406,0.03216130455071403
2018-03-08,0.11645453588854167,0.16606500000000002,0.09720146411145834,0.04961046411145835
2018-03-09,0.12330234628811775,0.154054,0.1970996537118822,0.03075165371188225
2018-03-12,0.11327619969007707,0.154002,0.23409380030992294,0.04072580030992293
2018-03-13,0.10480326092951972,0.16619499999999998,0.17682273907048027,0.06139173907048026
2018-03-14,0.12365642954441114,0.16910599999999998,0.13584457045558884,0.04544957045558884
2018-03-15,0.09781358360030809,0.152246,0.10923941639969192,0.0544324163996919
2018-03-16,0.08383335126444648,0.13388999999999998,0.1213246487355535,0.0500566487355535
2018-03-19,0.11872043551146401,0.164988,0.058885564488536005,0.04626756448853599
2018-03-20,0.11331398065981733,0.153836,0.07796901934018265,0.040522019340182666
2018-03-21,0.08844920556064027,0.148531,0.09795179443935974,0.06008179443935972
2018-03-22,0.14246641161598947,0.18550999999999998,0.04402258838401055,0.04304358838401051
2018-03-23,0.18164015922333757,0.210758,0.005262840776662447,0.029117840776662435
2018-03-26,0.12896786715435432,0.22054300000000002,0.052784132845645676,0.0915751328456457
2018-03-27,0.12767242351625754,0.18976099999999999,0.04003657648374245,0.06208857648374244
2018-03-28,0.15891658347360874,0.196857,0.017027416526391254,0.03794041652639127
2018-03-29,0.1111713598155743,0.174364,0.0688306401844257,0.06319264018442569
2018-04-03,0.1252078072743715,0.18814599999999998,0.08046519272562849,0.06293819272562848
2018-04-04,0.14913245172848782,0.195763,0.08472754827151216,0.04663054827151217
2018-04-05,0.10998085285082929,0.169025,0.07894114714917069,0.05904414714917072
2018-04-06,0.11484654124355918,0.17436800000000002,0.07200545875644081,0.05952145875644084
2018-04-09,0.10834257975879454,0.17353000000000002,0.07320342024120545,0.06518742024120548
2018-04-10,0.10263485856534994,0.163164,0.06343014143465008,0.06052914143465006
2018-04-11,0.09116122281577857,0.169837,0.06289277718422143,0.07867577718422142
2018-04-12,0.08229983559592838,0.158108,0.07170216440407162,0.07580816440407162
2018-04-13,0.06765254753874235,0.152974,0.09854245246125763,0.08532145246125765
2018-04-16,0.06838457198302232,0.145036,0.10072142801697766,0.07665142801697768
2018-04-17,0.06637074563271457,0.13288,0.08587525436728542,0.06650925436728543
2018-04-18,0.06014478143593813,0.130383,0.07374521856406185,0.07023821856406187
2018-04-19,0.06996632539158128,0.137415,0.09502167460841872,0.06744867460841873
2018-04-20,0.09678878403454431,0.13756000000000002,0.057047215965455686,0.0407712159654557
2018-04-23,0.07228053473537739,0.13327999999999998,0.0762504652646226,0.06099946526462259
2018-04-24,0.08580244812803796,0.134086,0.09970755187196202,0.04828355187196205
2018-04-25,0.12343972565196687,0.146576,0.08731827434803313,0.023136274348033142
2018-04-26,0.08868104888538805,0.136785,0.13186195111461196,0.04810395111461194
2018-04-27,0.08234053414090388,0.13131500000000002,0.1074204658590961,0.048974465859096136
2018-04-30,0.053517103090848686,0.137154,0.14333989690915133,0.08363689690915131
2018-05-02,0.07016036061889568,0.135282,0.10420363938110432,0.06512163938110434
2018-05-03,0.07115860616174463,0.14457599999999998,0.11698739383825535,0.07341739383825535
2018-05-04,0.07356218670411192,0.134198,0.12220081329588807,0.06063581329588809
2018-05-07,0.060592970134667516,0.133159,0.10843202986533249,0.07256602986533248
2018-05-08,0.06746176287044478,0.137161,0.10690623712955524,0.06969923712955522
2018-05-09,0.056001586575789436,0.133529,0.11752841342421058,0.07752741342421057
2018-05-10,0.07906927097399535,0.128229,0.08409472902600465,0.049159729026004656
2018-05-11,0.06593155055500789,0.124351,0.1039054494449921,0.05841944944499211
2018-05-14,0.06762504559382551,0.126448,0.09048295440617449,0.058822954406174494
2018-05-15,0.06682924952595846,0.12676500000000002,0.08614475047404153,0.05993575047404155
2018-05-16,0.06905544049019191,0.13572499999999998,0.07598055950980809,0.06666955950980807
2018-05-17,0.05857129409154746,0.130848,0.07430870590845254,0.07227670590845253
2018-05-18,0.10935533146557554,0.139673,0.021027668534424462,0.030317668534424455
2018-05-21,0.04364750263074514,0.137761,0.09376749736925487,0.09411349736925485
2018-05-22,0.07579926717881379,0.12984500000000002,0.06176073282118623,0.05404573282118623
2018-05-23,0.11788936947079787,0.150616,0.015390630529202115,0.03272663052920213
